row_index,role
2718,val
2719,calibration
2720,train
2721,train
2722,train
2723,calibration
2724,train
2725,train
2726,challenge
2727,train
2728,train
2729,challenge
2730,val
2731,calibration
2732,calibration
2733,train
2734,calibration
2735,challenge
2736,val
2737,train
2738,train
2739,calibration
2740,train
2741,train
2742,train
2743,challenge
2744,train
2745,train
2746,train
2747,calibration
2748,val
2749,challenge
2750,val
2751,train
2752,train
2753,train
2754,train
2755,val
2756,challenge
2757,train
2758,train
2759,val
2760,challenge
2761,train
2762,challenge
2763,train
2764,train
2765,calibration
2766,val
2767,challenge
2768,train
2769,val
2770,val
2771,train
2772,train
2773,calibration
2774,calibration
2775,calibration
2776,train
2777,train
2778,val
2779,train
2780,challenge
2781,train
2782,train
2783,train
2784,train
2785,val
2786,challenge
2787,train
2788,train
2789,val
2790,challenge
2791,challenge
2792,train
2793,train
2794,challenge
2795,train
2796,train
2797,train
2798,challenge
2799,calibration
2800,calibration
2801,calibration
2802,challenge
2803,train
2804,val
2805,train
2806,train
2807,val
2808,train
2809,challenge
2810,train
2811,train
2812,calibration
2813,train
2814,calibration
2815,train
2816,val
2817,challenge
2818,train
2819,train
2820,train
2821,challenge
2822,train
2823,train
2824,val
2825,train
2826,challenge
2827,val
2828,calibration
2829,train
2830,calibration
2831,train
2832,calibration
2833,train
2834,train
2835,train
2836,train
2837,challenge
2838,train
2839,train
2840,val
2841,calibration
2842,val
2843,val
2844,calibration
2845,train
2846,train
2847,train
2848,challenge
2849,calibration
2850,train
2851,train
2852,train
2853,calibration
2854,val
2855,val
2856,calibration
2857,challenge
2858,train
2859,calibration
2860,train
2861,challenge
2862,train
2863,val
2864,train
2865,train
2866,train
2867,train
2868,train
2869,val
2870,train
2871,train
2872,train
2873,train
2874,calibration
2875,train
2876,train
2877,train
2878,calibration
2879,train
2880,train
2881,train
2882,calibration
2883,val
2884,calibration
2885,calibration
2886,train
2887,train
2888,train
2889,challenge
2890,challenge
2891,train
2892,train
2893,calibration
2894,train
2895,train
2896,train
2897,train
2898,calibration
2899,train
2900,train
2901,train
2902,train
2903,train
2904,calibration
2905,calibration
2906,train
2907,calibration
2908,train
2909,val
2910,val
2911,train
2912,train
2913,challenge
2914,train
2915,challenge
2916,train
2917,train
2918,train
2919,train
2920,train
2921,calibration
2922,val
2923,train
2924,challenge
2925,train
2926,train
2927,train
2928,train
2929,train
2930,val
2931,train
2932,train
2933,val
2934,challenge
2935,challenge
2936,val
2937,train
2938,train
2939,train
2940,train
2941,train
2942,calibration
2943,val
2944,challenge
2945,train
2946,train
2947,train
2948,val
2949,train
2950,train
2951,calibration
2952,train
2953,challenge
2954,challenge
2955,train
2956,calibration
2957,train
2958,train
2959,calibration
2960,train
2961,challenge
2962,train
2963,train
2964,challenge
2965,calibration
2966,train
2967,challenge
2968,calibration
2969,calibration
2970,train
2971,challenge
2972,train
2973,challenge
2974,train
2975,train
2976,train
2977,train
2978,train
2979,train
2980,val
2981,challenge
2982,train
2983,calibration
2984,val
2985,train
2986,train
2987,train
2988,challenge
2989,train
2990,train
2991,train
2992,train
2993,calibration
2994,train
2995,challenge
2996,val
2997,calibration
2998,train
2999,train
3000,calibration
3001,val
3002,train
3003,val
3004,train
3005,train
3006,val
3007,calibration
3008,train
3009,train
3010,train
3011,train
3012,challenge
3013,val
3014,val
3015,val
3016,challenge
3017,train
3018,train
3019,val
3020,train
3021,val
3022,train
3023,val
3024,val
3025,val
3026,train
3027,val
3028,train
3029,train
3030,val
3031,challenge
3032,calibration
3033,train
3034,train
3035,train
3036,calibration
3037,train
3038,train
3039,calibration
3040,train
3041,calibration
3042,train
3043,train
3044,train
3045,train
3046,train
3047,val
3048,train
3049,challenge
3050,val
3051,train
3052,train
3053,train
3054,train
3055,train
3056,train
3057,train
3058,train
3059,train
3060,train
3061,calibration
3062,train
3063,train
3064,train
3065,challenge
3066,train
3067,challenge
3068,val
3069,challenge
3070,train
3071,train
3072,train
3073,train
3074,train
3075,train
3076,calibration
3077,train
3078,train
3079,calibration
3080,train
3081,train
3082,train
3083,train
3084,train
3085,challenge
3086,train
3087,challenge
3088,train
3089,train
3090,train
3091,calibration
3092,train
3093,train
3094,train
3095,val
3096,val
3097,train
3098,val
3099,train
3100,train
3101,challenge
3102,train
3103,train
3104,train
3105,train
3106,calibration
3107,train
3108,calibration
3109,calibration
3110,val
3111,train
3112,train
3113,challenge
3114,calibration
3115,challenge
3116,train
3117,train
3118,challenge
3119,calibration
3120,train
3121,train
3122,train
3123,train
3124,train
3125,train
3126,train
3127,train
3128,train
3129,train
3130,val
3131,val
3132,challenge
3133,calibration
3134,calibration
3135,calibration
3136,train
3137,train
3138,calibration
3139,val
3140,train
3141,train
3142,train
3143,train
3144,calibration
3145,calibration
3146,train
3147,val
3148,challenge
3149,train
3150,val
3151,train
3152,challenge
3153,calibration
3154,train
3155,challenge
3156,train
3157,train
3158,val
3159,train
3160,train
3161,train
3162,challenge
3163,val
3164,challenge
3165,train
3166,train
3167,train
3168,train
3169,train
3170,train
3171,train
3172,challenge
3173,train
3174,train
3175,train
3176,challenge
3177,challenge
3178,train
3179,train
3180,val
3181,challenge
3182,train
3183,train
3184,train
3185,challenge
3186,calibration
3187,val
3188,val
3189,train
3190,train
3191,train
3192,train
3193,train
3194,train
3195,train
3196,train
3197,challenge
3198,challenge
3199,train
3200,train
3201,val
3202,challenge
3203,train
3204,challenge
3205,val
3206,train
3207,val
3208,train
3209,train
3210,train
3211,train
3212,train
3213,train
3214,challenge
3215,train
3216,val
3217,val
3218,challenge
3219,challenge
3220,train
3221,train
3222,calibration
3223,train
3224,train
3225,train
3226,val
3227,train
3228,train
3229,calibration
3230,train
3231,calibration
3232,challenge
3233,val
3234,val
3235,train
3236,train
3237,train
3238,train
3239,challenge
3240,train
3241,train
3242,train
3243,train
3244,train
3245,challenge
3246,train
3247,val
3248,train
3249,challenge
3250,val
3251,train
3252,calibration
3253,train
3254,train
3255,calibration
3256,train
3257,challenge
3258,train
3259,train
3260,val
3261,train
3262,train
3263,train
3264,train
3265,train
3266,train
3267,train
3268,train
3269,calibration
3270,val
3271,val
3272,calibration
3273,train
3274,train
3275,train
3276,train
3277,train
3278,val
3279,train
3280,challenge
3281,train
3282,train
3283,val
3284,train
3285,challenge
3286,train
3287,challenge
3288,val
3289,train
3290,calibration
3291,challenge
3292,challenge
3293,challenge
3294,train
3295,calibration
3296,val
3297,val
3298,val
3299,train
3300,train
3301,train
3302,val
3303,val
3304,train
3305,train
3306,train
3307,train
3308,val
3309,train
3310,val
3311,calibration
3312,val
3313,train
3314,challenge
3315,train
3316,train
3317,challenge
3318,calibration
3319,train
3320,train
3321,train
3322,train
3323,train
3324,train
3325,train
3326,challenge
3327,train
3328,train
3329,challenge
3330,train
3331,train
3332,calibration
3333,calibration
3334,challenge
3335,val
3336,challenge
3337,train
3338,train
3339,train
3340,train
3341,train
3342,val
3343,calibration
3344,train
3345,challenge
3346,train
3347,train
3348,calibration
3349,train
3350,challenge
3351,calibration
3352,challenge
3353,train
3354,train
3355,challenge
3356,challenge
3357,train
3358,challenge
3359,train
3360,train
3361,calibration
3362,train
3363,challenge
3364,train
3365,calibration
3366,train
3367,challenge
3368,val
3369,train
3370,train
3371,train
3372,train
3373,train
3374,calibration
3375,challenge
3376,val
3377,train
3378,train
3379,challenge
3380,val
3381,challenge
3382,train
3383,calibration
3384,train
3385,train
3386,train
3387,challenge
3388,train
3389,train
3390,train
3391,calibration
3392,train
3393,train
3394,train
3395,challenge
3396,train
3397,train
3398,train
3399,calibration
3400,train
3401,train
3402,train
3403,train
3404,calibration
3405,train
3406,calibration
3407,train
3408,train
3409,challenge
3410,val
3411,train
3412,calibration
3413,train
3414,val
3415,train
3416,train
3417,train
3418,train
3419,train
3420,train
3421,val
3422,calibration
3423,val
3424,train
3425,train
3426,train
3427,challenge
3428,train
3429,val
3430,train
3431,calibration
3432,train
3433,train
3434,train
3435,challenge
3436,train
3437,train
3438,challenge
3439,train
3440,train
3441,val
3442,calibration
3443,train
3444,train
3445,train
3446,val
3447,train
3448,train
3449,train
3450,train
3451,train
3452,val
3453,calibration
3454,train
3455,train
3456,challenge
3457,val
3458,train
3459,train
3460,val
3461,train
3462,challenge
3463,train
3464,train
3465,train
3466,train
3467,calibration
3468,challenge
3469,train
3470,train
3471,train
3472,calibration
3473,train
3474,train
3475,train
3476,challenge
3477,val
3478,train
3479,train
3480,train
3481,train
3482,val
3483,challenge
3484,train
3485,val
3486,train
3487,val
3488,train
3489,train
3490,train
3491,challenge
3492,train
3493,val
3494,train
3495,val
3496,challenge
3497,train
3498,train
3499,train
3500,train
3501,train
3502,train
3503,train
3504,train
3505,train
3506,calibration
3507,train
3508,train
3509,train
3510,train
3511,train
3512,train
3513,train
3514,val
3515,train
3516,train
3517,train
3518,train
3519,challenge
3520,challenge
3521,train
3522,train
3523,val
3524,train
3525,train
3526,train
3527,train
3528,train
3529,val
3530,train
3531,val
3532,train
3533,challenge
3534,train
3535,train
3536,train
3537,challenge
3538,train
3539,challenge
3540,calibration
3541,challenge
3542,train
3543,challenge
3544,challenge
3545,challenge
3546,train
3547,train
3548,challenge
3549,train
3550,val
3551,train
3552,train
3553,challenge
3554,train
3555,train
3556,train
3557,train
3558,calibration
3559,train
3560,calibration
3561,calibration
3562,train
3563,calibration
3564,calibration
3565,calibration
3566,train
3567,val
3568,val
3569,train
3570,challenge
3571,train
3572,train
3573,train
3574,train
3575,challenge
3576,calibration
3577,train
3578,train
3579,train
3580,train
3581,val
3582,train
3583,train
3584,train
3585,train
3586,train
3587,train
3588,train
3589,train
3590,val
3591,val
3592,train
3593,train
3594,train
3595,train
3596,calibration
3597,challenge
3598,train
3599,train
3600,train
3601,calibration
3602,val
3603,train
3604,train
3605,train
3606,train
3607,train
3608,train
3609,train
3610,challenge
3611,train
3612,calibration
3613,calibration
3614,train
3615,train
3616,challenge
3617,train
3618,train
3619,train
3620,train
3621,calibration
3622,val
3623,train
3624,train
3625,train
3626,challenge
3627,train
3628,train
3629,train
3630,val
3631,challenge
3632,train
3633,train
3634,train
3635,val
3636,challenge
3637,calibration
3638,train
3639,train
3640,val
3641,calibration
3642,train
3643,calibration
3644,challenge
3645,val
3646,train
3647,train
3648,train
3649,val
3650,val
3651,val
3652,val
3653,val
3654,train
3655,train
3656,train
3657,train
3658,train
3659,val
3660,train
3661,calibration
3662,val
3663,calibration
3664,challenge
3665,train
3666,train
3667,train
3668,train
3669,train
3670,train
3671,train
3672,calibration
3673,train
3674,train
3675,train
3676,train
3677,train
3678,train
3679,train
3680,calibration
3681,train
3682,train
3683,train
3684,train
3685,train
3686,val
3687,val
3688,train
3689,train
3690,train
3691,val
3692,val
3693,train
3694,calibration
3695,calibration
3696,train
3697,train
3698,train
3699,train
3700,train
3701,challenge
3702,train
3703,val
3704,val
3705,train
3706,train
3707,challenge
3708,train
3709,train
3710,train
3711,train
3712,val
3713,train
3714,train
3715,challenge
3716,train
3717,train
3718,train
3719,calibration
3720,calibration
3721,challenge
3722,challenge
3723,challenge
3724,train
3725,train
3726,val
3727,train
3728,train
3729,train
3730,calibration
3731,train
3732,train
3733,train
3734,val
3735,challenge
3736,train
3737,train
3738,challenge
3739,challenge
3740,calibration
3741,train
3742,train
3743,challenge
3744,train
3745,train
3746,train
3747,train
3748,challenge
3749,calibration
3750,train
3751,val
3752,train
3753,train
3754,train
3755,train
3756,train
3757,train
3758,train
3759,calibration
3760,val
3761,challenge
3762,train
3763,challenge
3764,train
3765,train
3766,train
3767,train
3768,val
3769,challenge
3770,calibration
3771,train
3772,val
3773,train
3774,val
3775,train
3776,train
3777,challenge
3778,train
3779,train
3780,train
3781,challenge
3782,train
3783,challenge
3784,train
3785,val
3786,train
3787,train
3788,train
3789,train
3790,calibration
3791,train
3792,train
3793,train
3794,challenge
3795,train
3796,val
3797,val
3798,train
3799,train
3800,challenge
3801,train
3802,train
3803,challenge
3804,challenge
3805,train
3806,train
3807,challenge
3808,train
3809,train
3810,train
3811,calibration
3812,challenge
3813,val
3814,train
3815,train
3816,train
3817,challenge
3818,train
3819,challenge
3820,train
3821,train
3822,val
3823,train
3824,train
3825,challenge
3826,val
3827,challenge
3828,train
3829,val
3830,val
3831,train
3832,train
3833,calibration
3834,challenge
3835,train
3836,challenge
3837,train
3838,train
3839,challenge
3840,train
3841,train
3842,val
3843,train
3844,train
3845,train
3846,challenge
3847,val
3848,train
3849,train
3850,train
3851,calibration
3852,train
3853,train
3854,val
